,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
489,LP002556,1.0,0.0,0.0,0.0,0.0,2435.0,0.0,75.0,360.0,1.0,2.0,0.0
490,LP002560,1.0,0.0,0.0,1.0,0.0,2699.0,2785.0,96.0,360.0,1.0,1.0,1.0
491,LP002562,1.0,1.0,1.0,1.0,0.0,5333.0,1131.0,186.0,360.0,1.0,2.0,1.0
492,LP002571,1.0,0.0,0.0,1.0,0.0,3691.0,0.0,110.0,360.0,1.0,0.0,1.0
493,LP002582,0.0,0.0,0.0,1.0,1.0,17263.0,0.0,225.0,360.0,1.0,1.0,1.0
494,LP002585,1.0,1.0,0.0,0.0,0.0,3597.0,2157.0,119.0,360.0,0.0,0.0,0.0
495,LP002586,0.0,1.0,1.0,0.0,0.0,3326.0,913.0,105.0,84.0,1.0,1.0,1.0
496,LP002587,1.0,1.0,0.0,1.0,0.0,2600.0,1700.0,107.0,360.0,1.0,0.0,1.0
497,LP002588,1.0,1.0,0.0,0.0,0.0,4625.0,2857.0,111.0,12.0,1.0,2.0,1.0
498,LP002600,1.0,1.0,1.0,0.0,1.0,2895.0,0.0,95.0,360.0,1.0,1.0,1.0
499,LP002602,1.0,0.0,0.0,0.0,0.0,6283.0,4416.0,209.0,360.0,0.0,0.0,0.0
500,LP002603,0.0,0.0,0.0,0.0,0.0,645.0,3683.0,113.0,480.0,1.0,0.0,1.0
501,LP002606,0.0,0.0,0.0,0.0,0.0,3159.0,0.0,100.0,360.0,1.0,1.0,1.0
502,LP002615,1.0,1.0,2.0,0.0,0.0,4865.0,5624.0,208.0,360.0,1.0,1.0,1.0
503,LP002618,1.0,1.0,1.0,1.0,0.0,4050.0,5302.0,138.0,360.0,1.0,0.0,0.0
504,LP002619,1.0,1.0,0.0,1.0,0.0,3814.0,1483.0,124.0,300.0,1.0,1.0,1.0
505,LP002622,1.0,1.0,2.0,0.0,0.0,3510.0,4416.0,243.0,360.0,1.0,0.0,1.0
506,LP002624,1.0,1.0,0.0,0.0,0.0,20833.0,6667.0,480.0,360.0,1.0,2.0,1.0
507,LP002625,-1.0,0.0,0.0,0.0,0.0,3583.0,0.0,96.0,360.0,1.0,2.0,0.0
508,LP002626,1.0,1.0,0.0,0.0,1.0,2479.0,3013.0,188.0,360.0,1.0,2.0,1.0
509,LP002634,0.0,0.0,1.0,0.0,0.0,13262.0,0.0,40.0,360.0,1.0,2.0,1.0
510,LP002637,1.0,0.0,0.0,1.0,0.0,3598.0,1287.0,100.0,360.0,1.0,0.0,0.0
511,LP002640,1.0,1.0,1.0,0.0,0.0,6065.0,2004.0,250.0,360.0,1.0,1.0,1.0
512,LP002643,1.0,1.0,2.0,0.0,0.0,3283.0,2035.0,148.0,360.0,1.0,2.0,1.0
513,LP002648,1.0,1.0,0.0,0.0,0.0,2130.0,6666.0,70.0,180.0,1.0,1.0,0.0
514,LP002652,1.0,0.0,0.0,0.0,0.0,5815.0,3666.0,311.0,360.0,1.0,0.0,0.0
515,LP002659,1.0,1.0,3.0,0.0,0.0,3466.0,3428.0,150.0,360.0,1.0,0.0,1.0
516,LP002670,0.0,1.0,2.0,0.0,0.0,2031.0,1632.0,113.0,480.0,1.0,1.0,1.0
517,LP002682,1.0,1.0,-1.0,1.0,0.0,3074.0,1800.0,123.0,360.0,0.0,1.0,0.0
518,LP002683,1.0,0.0,0.0,0.0,0.0,4683.0,1915.0,185.0,360.0,1.0,1.0,0.0
519,LP002684,0.0,0.0,0.0,1.0,0.0,3400.0,0.0,95.0,360.0,1.0,0.0,0.0
520,LP002689,1.0,1.0,2.0,1.0,0.0,2192.0,1742.0,45.0,360.0,1.0,1.0,1.0
521,LP002690,1.0,0.0,0.0,0.0,0.0,2500.0,0.0,55.0,360.0,1.0,1.0,1.0
522,LP002692,1.0,1.0,3.0,0.0,1.0,5677.0,1424.0,100.0,360.0,1.0,0.0,1.0
523,LP002693,1.0,1.0,2.0,0.0,1.0,7948.0,7166.0,480.0,360.0,1.0,0.0,1.0
524,LP002697,1.0,0.0,0.0,0.0,0.0,4680.0,2087.0,128.0,360.0,1.0,1.0,0.0
525,LP002699,1.0,1.0,2.0,0.0,1.0,17500.0,0.0,400.0,360.0,1.0,0.0,1.0
526,LP002705,1.0,1.0,0.0,0.0,0.0,3775.0,0.0,110.0,360.0,1.0,1.0,1.0
527,LP002706,1.0,1.0,1.0,1.0,0.0,5285.0,1430.0,161.0,360.0,0.0,1.0,1.0
528,LP002714,1.0,0.0,1.0,1.0,0.0,2679.0,1302.0,94.0,360.0,1.0,1.0,1.0
529,LP002716,1.0,0.0,0.0,1.0,0.0,6783.0,0.0,130.0,360.0,1.0,1.0,1.0
530,LP002717,1.0,1.0,0.0,0.0,0.0,1025.0,5500.0,216.0,360.0,1.0,0.0,1.0
531,LP002720,1.0,1.0,3.0,0.0,0.0,4281.0,0.0,100.0,360.0,1.0,2.0,1.0
532,LP002723,1.0,0.0,2.0,0.0,0.0,3588.0,0.0,110.0,360.0,0.0,0.0,0.0
533,LP002729,1.0,0.0,1.0,0.0,0.0,11250.0,0.0,196.0,360.0,1.0,1.0,0.0
534,LP002731,0.0,0.0,0.0,1.0,1.0,18165.0,0.0,125.0,360.0,1.0,2.0,1.0
535,LP002732,1.0,0.0,0.0,1.0,-1.0,2550.0,2042.0,126.0,360.0,1.0,0.0,1.0
536,LP002734,1.0,1.0,0.0,0.0,0.0,6133.0,3906.0,324.0,360.0,1.0,2.0,1.0
537,LP002738,1.0,0.0,2.0,0.0,0.0,3617.0,0.0,107.0,360.0,1.0,1.0,1.0
538,LP002739,1.0,1.0,0.0,1.0,0.0,2917.0,536.0,66.0,360.0,1.0,0.0,0.0
539,LP002740,1.0,1.0,3.0,0.0,0.0,6417.0,0.0,157.0,180.0,1.0,0.0,1.0
540,LP002741,0.0,1.0,1.0,0.0,0.0,4608.0,2845.0,140.0,180.0,1.0,1.0,1.0
541,LP002743,0.0,0.0,0.0,0.0,0.0,2138.0,0.0,99.0,360.0,0.0,1.0,0.0
542,LP002753,0.0,0.0,1.0,0.0,-1.0,3652.0,0.0,95.0,360.0,1.0,1.0,1.0
543,LP002755,1.0,1.0,1.0,1.0,0.0,2239.0,2524.0,128.0,360.0,1.0,2.0,1.0
544,LP002757,0.0,1.0,0.0,1.0,0.0,3017.0,663.0,102.0,360.0,1.0,1.0,1.0
545,LP002767,1.0,1.0,0.0,0.0,0.0,2768.0,1950.0,155.0,360.0,1.0,0.0,1.0
546,LP002768,1.0,0.0,0.0,1.0,0.0,3358.0,0.0,80.0,36.0,1.0,1.0,0.0
547,LP002772,1.0,0.0,0.0,0.0,0.0,2526.0,1783.0,145.0,360.0,1.0,0.0,1.0
548,LP002776,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,103.0,360.0,0.0,1.0,0.0
549,LP002777,1.0,1.0,0.0,0.0,0.0,2785.0,2016.0,110.0,360.0,1.0,0.0,1.0
550,LP002778,1.0,1.0,2.0,0.0,1.0,6633.0,0.0,128.0,360.0,0.0,0.0,0.0
551,LP002784,1.0,1.0,1.0,1.0,0.0,2492.0,2375.0,128.0,360.0,1.0,0.0,1.0
552,LP002785,1.0,1.0,1.0,0.0,0.0,3333.0,3250.0,158.0,360.0,1.0,2.0,1.0
553,LP002788,1.0,1.0,0.0,1.0,0.0,2454.0,2333.0,181.0,360.0,0.0,2.0,0.0
554,LP002789,1.0,1.0,0.0,0.0,0.0,3593.0,4266.0,132.0,180.0,0.0,0.0,0.0
555,LP002792,1.0,1.0,1.0,0.0,0.0,5468.0,1032.0,26.0,360.0,1.0,1.0,1.0
556,LP002794,0.0,0.0,0.0,0.0,0.0,2667.0,1625.0,84.0,360.0,1.0,2.0,1.0
557,LP002795,1.0,1.0,3.0,0.0,1.0,10139.0,0.0,260.0,360.0,1.0,1.0,1.0
558,LP002798,1.0,1.0,0.0,0.0,0.0,3887.0,2669.0,162.0,360.0,1.0,1.0,1.0
559,LP002804,0.0,1.0,0.0,0.0,0.0,4180.0,2306.0,182.0,360.0,1.0,1.0,1.0
560,LP002807,1.0,1.0,2.0,1.0,0.0,3675.0,242.0,108.0,360.0,1.0,1.0,1.0
561,LP002813,0.0,1.0,1.0,0.0,1.0,19484.0,0.0,600.0,360.0,1.0,1.0,1.0
562,LP002820,1.0,1.0,0.0,0.0,0.0,5923.0,2054.0,211.0,360.0,1.0,0.0,1.0
563,LP002821,1.0,0.0,0.0,1.0,1.0,5800.0,0.0,132.0,360.0,1.0,1.0,1.0
564,LP002832,1.0,1.0,2.0,0.0,0.0,8799.0,0.0,258.0,360.0,0.0,2.0,0.0
565,LP002833,1.0,1.0,0.0,1.0,0.0,4467.0,0.0,120.0,360.0,1.0,0.0,1.0
566,LP002836,1.0,0.0,0.0,0.0,0.0,3333.0,0.0,70.0,360.0,1.0,2.0,1.0
567,LP002837,1.0,1.0,3.0,0.0,0.0,3400.0,2500.0,123.0,360.0,0.0,0.0,0.0
568,LP002840,0.0,0.0,0.0,0.0,0.0,2378.0,0.0,9.0,360.0,1.0,2.0,0.0
569,LP002841,1.0,1.0,0.0,0.0,0.0,3166.0,2064.0,104.0,360.0,0.0,2.0,0.0
570,LP002842,1.0,1.0,1.0,0.0,0.0,3417.0,1750.0,186.0,360.0,1.0,2.0,1.0
571,LP002847,1.0,1.0,-1.0,0.0,0.0,5116.0,1451.0,165.0,360.0,0.0,2.0,0.0
572,LP002855,1.0,1.0,2.0,0.0,0.0,16666.0,0.0,275.0,360.0,1.0,2.0,1.0
573,LP002862,1.0,1.0,2.0,1.0,0.0,6125.0,1625.0,187.0,480.0,1.0,1.0,0.0
574,LP002863,1.0,1.0,3.0,0.0,0.0,6406.0,0.0,150.0,360.0,1.0,1.0,0.0
575,LP002868,1.0,1.0,2.0,0.0,0.0,3159.0,461.0,108.0,84.0,1.0,2.0,1.0
576,LP002872,-1.0,1.0,0.0,0.0,0.0,3087.0,2210.0,136.0,360.0,0.0,1.0,0.0
577,LP002874,1.0,0.0,0.0,0.0,0.0,3229.0,2739.0,110.0,360.0,1.0,2.0,1.0
578,LP002877,1.0,1.0,1.0,0.0,0.0,1782.0,2232.0,107.0,360.0,1.0,0.0,1.0
579,LP002888,1.0,0.0,0.0,0.0,-1.0,3182.0,2917.0,161.0,360.0,1.0,2.0,1.0
580,LP002892,1.0,1.0,2.0,0.0,0.0,6540.0,0.0,205.0,360.0,1.0,1.0,1.0
581,LP002893,1.0,0.0,0.0,0.0,0.0,1836.0,33837.0,90.0,360.0,1.0,2.0,0.0
582,LP002894,0.0,1.0,0.0,0.0,0.0,3166.0,0.0,36.0,360.0,1.0,1.0,1.0
583,LP002898,1.0,1.0,1.0,0.0,0.0,1880.0,0.0,61.0,360.0,1.0,0.0,0.0
584,LP002911,1.0,1.0,1.0,0.0,0.0,2787.0,1917.0,146.0,360.0,0.0,0.0,0.0
585,LP002912,1.0,1.0,1.0,0.0,0.0,4283.0,3000.0,172.0,84.0,1.0,0.0,0.0
586,LP002916,1.0,1.0,0.0,0.0,0.0,2297.0,1522.0,104.0,360.0,1.0,2.0,1.0
587,LP002917,0.0,0.0,0.0,1.0,0.0,2165.0,0.0,70.0,360.0,1.0,1.0,1.0
588,LP002925,-1.0,0.0,0.0,0.0,0.0,4750.0,0.0,94.0,360.0,1.0,1.0,1.0
589,LP002926,1.0,1.0,2.0,0.0,1.0,2726.0,0.0,106.0,360.0,0.0,1.0,0.0
590,LP002928,1.0,1.0,0.0,0.0,0.0,3000.0,3416.0,56.0,180.0,1.0,1.0,1.0
591,LP002931,1.0,1.0,2.0,0.0,1.0,6000.0,0.0,205.0,240.0,1.0,1.0,0.0
592,LP002933,-1.0,0.0,3.0,0.0,1.0,9357.0,0.0,292.0,360.0,1.0,1.0,1.0
593,LP002936,1.0,1.0,0.0,0.0,0.0,3859.0,3300.0,142.0,180.0,1.0,0.0,1.0
594,LP002938,1.0,1.0,0.0,0.0,1.0,16120.0,0.0,260.0,360.0,1.0,2.0,1.0
595,LP002940,1.0,0.0,0.0,1.0,0.0,3833.0,0.0,110.0,360.0,1.0,0.0,1.0
596,LP002941,1.0,1.0,2.0,1.0,1.0,6383.0,1000.0,187.0,360.0,1.0,0.0,0.0
597,LP002943,1.0,0.0,-1.0,0.0,0.0,2987.0,0.0,88.0,360.0,0.0,1.0,0.0
598,LP002945,1.0,1.0,0.0,0.0,1.0,9963.0,0.0,180.0,360.0,1.0,0.0,1.0
599,LP002948,1.0,1.0,2.0,0.0,0.0,5780.0,0.0,192.0,360.0,1.0,2.0,1.0
600,LP002949,0.0,0.0,3.0,0.0,-1.0,416.0,41667.0,350.0,180.0,1.0,2.0,0.0
601,LP002950,1.0,1.0,0.0,1.0,-1.0,2894.0,2792.0,155.0,360.0,1.0,0.0,1.0
602,LP002953,1.0,1.0,3.0,0.0,0.0,5703.0,0.0,128.0,360.0,1.0,2.0,1.0
603,LP002958,1.0,0.0,0.0,0.0,0.0,3676.0,4301.0,172.0,360.0,1.0,0.0,1.0
604,LP002959,0.0,1.0,1.0,0.0,0.0,12000.0,0.0,496.0,360.0,1.0,1.0,1.0
605,LP002960,1.0,1.0,0.0,1.0,0.0,2400.0,3800.0,128.0,180.0,1.0,2.0,0.0
606,LP002961,1.0,1.0,1.0,0.0,0.0,3400.0,2500.0,173.0,360.0,1.0,1.0,1.0
607,LP002964,1.0,1.0,2.0,1.0,0.0,3987.0,1411.0,157.0,360.0,1.0,0.0,1.0
608,LP002974,1.0,1.0,0.0,0.0,0.0,3232.0,1950.0,108.0,360.0,1.0,0.0,1.0
609,LP002978,0.0,0.0,0.0,0.0,0.0,2900.0,0.0,71.0,360.0,1.0,0.0,1.0
610,LP002979,1.0,1.0,3.0,0.0,0.0,4106.0,0.0,40.0,180.0,1.0,0.0,1.0
611,LP002983,1.0,1.0,1.0,0.0,0.0,8072.0,240.0,253.0,360.0,1.0,2.0,1.0
612,LP002984,1.0,1.0,2.0,0.0,0.0,7583.0,0.0,187.0,360.0,1.0,2.0,1.0
613,LP002990,0.0,0.0,0.0,0.0,1.0,4583.0,0.0,133.0,360.0,0.0,1.0,0.0
